Year ,RCDTS,Enrollment,PBE,PME
2008-2009,34049042Z260000,190,11,0
2008-2009,34049043X060000,78,0,0
2008-2009,34049044Z010000,116,1,0
2008-2009,34049045Z200000,187,6,2
2008-2009,340490460041001,805,4,2
2008-2009,340490460041002,293,0,0
2008-2009,340490460042001,472,0,0
2008-2009,340490460042003,406,0,0
2008-2009,340490460042004,459,3,0
2008-2009,340490460042005,845,3,4
2008-2009,340490460042006,534,5,1
2008-2009,340490460042007,425,6,0
2008-2009,34049046X260000,54,0,0
2008-2009,34049048X160000,115,0,3
2008-2009,340490500041004,"2,420",7,1
2008-2009,340490500042003,"1,530",2,1
2008-2009,340490500042005,764,2,2
2008-2009,340490500042006,"2,209",0,0
2008-2009,340490560021002,635,2,0
2008-2009,340490560022001,531,0,0
2008-2009,340490560022002,591,3,0
2008-2009,340490560022003,421,7,0
2008-2009,340490600260022,"3,977",0,0
2008-2009,340490600261001,676,0,0
2008-2009,340490600261002,856,1,0
2008-2009,340490600261003,629,0,0
2008-2009,340490600261004,822,0,0
2008-2009,340490600261005,756,1,0
2008-2009,340490600262004,649,0,0
2008-2009,340490600262005,282,0,0
2008-2009,340490600262006,503,1,0
2008-2009,340490600262007,683,0,0
2008-2009,340490600262008,460,0,0
2008-2009,340490600262009,625,0,0
2008-2009,340490600262010,302,2,1
2008-2009,340490600262011,300,0,0
2008-2009,340490600262013,596,0,0
2008-2009,340490600262014,530,0,0
2008-2009,340490600262015,432,3,1
2008-2009,340490600262016,633,0,0
2008-2009,340490600262017,555,0,0
2008-2009,340490600262018,589,0,0
2008-2009,340490600262021,"1,034",0,1
2008-2009,340490600263007,195,0,0
2008-2009,340490600263008,248,0,0
2008-2009,340490600263009,451,1,0
2008-2009,340490650021003,388,0,1
2008-2009,340490650022001,317,3,0
2008-2009,340490650022005,280,2,0
2008-2009,340490670051003,537,1,2
2008-2009,340490670052001,400,1,0
2008-2009,340490670052004,404,5,0
2008-2009,340490670052005,314,2,0
2008-2009,340490670052007,513,1,1
2008-2009,34049067Y100000,169,0,0
2008-2009,340490680022001,"1,030",1,2
2008-2009,34049068Y010000,393,0,0
2008-2009,34049069Y100000,"1,407",1,0
2008-2009,340490700021005,926,5,1
2008-2009,340490700022002,624,3,1
2008-2009,340490700022004,400,2,2
2008-2009,340490700022006,365,1,1
2008-2009,340490700022007,307,2,0
2008-2009,34049070X260000,127,0,3
2008-2009,340490720022001,164,3,1
2008-2009,340490730041001,614,0,0
2008-2009,340490730042001,645,2,2
2008-2009,340490730042002,461,0,0
2008-2009,340490730042004,609,1,3
2008-2009,340490730042006,899,0,1
2008-2009,340490730042007,570,4,2
2008-2009,34049073X160000,179,2,0
2008-2009,340490750021004,667,4,0
2008-2009,340490750022003,437,0,1
2008-2009,340490750022005,465,3,1
2008-2009,340490750022006,335,1,0
2008-2009,340490760021003,499,3,0
2008-2009,340490760022003,378,2,0
2008-2009,340490760022004,326,2,0
2008-2009,340490790021001,686,1,0
2008-2009,340490790022001,742,0,0
2008-2009,340490790022002,739,2,0
2008-2009,34049079Z270000,210,0,3
2008-2009,34049083X160000,81,3,0
2008-2009,34049084X010000,54,1,0
2008-2009,34049085X160000,15,0,0
2008-2009,34049086X160000,36,0,0
2008-2009,34049087X160000,52,1,2
2008-2009,34049091X160000,69,0,1
2008-2009,34049092X160000,26,0,0
2008-2009,34049094X010000,21,0,0
2008-2009,340490950260001,"2,227",6,2
2008-2009,340490950261002,798,0,1
2008-2009,340490950261003,700,4,0
2008-2009,340490950262003,434,2,0
2008-2009,340490950262004,371,0,0
2008-2009,340490950262005,441,1,3
2008-2009,340490950262006,480,4,4
2008-2009,340490950262007,484,2,2
2008-2009,340490950262008,444,0,1
2008-2009,34049095X160000,62,0,0
2008-2009,340490960041002,593,0,0
2008-2009,340490960041003,643,1,1
2008-2009,340490960042002,307,1,1
2008-2009,340490960042003,522,3,0
2008-2009,340490960042004,415,0,0
2008-2009,340490960042005,374,0,2
2008-2009,340490960042006,437,1,1
2008-2009,34049097X160000,59,1,2
2008-2009,34049098X160000,94,5,0
2008-2009,34049101X010000,105,0,0
2008-2009,340491020042002,492,1,0
2008-2009,340491020042003,588,2,2
2008-2009,340491020042005,455,1,1
2008-2009,340491030021001,799,3,0
2008-2009,340491030022002,473,1,0
2008-2009,340491030022003,357,1,1
2008-2009,34049104X160000,170,0,0
2008-2009,340491060022001,181,0,0
2008-2009,34049106X160000,60,0,2
2008-2009,34049107X160000,107,1,0
2008-2009,340491090021005,520,3,0
2008-2009,340491090021006,547,1,0
2008-2009,340491090022003,520,1,0
2008-2009,340491090022006,483,6,0
2008-2009,340491090022007,568,5,1
2008-2009,340491090022008,482,0,0
2008-2009,34049109X160000,37,0,0
2008-2009,34049110X160000,24,2,0
2008-2009,34049111X090000,205,5,2
2008-2009,340491120021001,422,0,0
2008-2009,340491120021002,580,2,2
2008-2009,340491120022001,502,1,0
2008-2009,340491120022002,288,0,1
2008-2009,340491120022003,395,4,1
2008-2009,340491120022004,305,4,0
2008-2009,340491120022005,400,1,0
2008-2009,340491120022006,317,4,0
2008-2009,340491120022007,565,1,3
2008-2009,340491120022008,360,5,0
2008-2009,340491120022009,285,0,0
2008-2009,340491120023001,151,0,0
2008-2009,340491130170001,"1,721",5,1
2008-2009,340491130170002,"1,968",0,0
2008-2009,340491140022003,586,7,1
2008-2009,34049114X010000,63,0,0
2008-2009,340491150160001,"1,757",3,2
2008-2009,340491160260006,"1,794",1,0
2008-2009,340491160261003,976,1,0
2008-2009,340491160261004,599,0,0
2008-2009,340491160262001,742,0,0
2008-2009,340491160262002,613,0,0
2008-2009,340491160262004,589,0,0
2008-2009,340491160262005,646,2,1
2008-2009,340491160262006,463,3,1
2008-2009,340491160262007,513,0,0
2008-2009,340491170160001,"1,437",8,0
2008-2009,340491170160002,"1,394",4,0
2008-2009,34049117X160000,16,0,0
2008-2009,340491180260005,"1,288",2,0
2008-2009,340491180261003,466,3,0
2008-2009,340491180261004,567,2,0
2008-2009,340491180262001,564,1,0
2008-2009,340491180262005,798,5,0
2008-2009,340491180262007,640,10,0
2008-2009,34049118X160000,18,0,0
2008-2009,34049119X160000,45,4,0
2008-2009,340491200130001,"2,302",3,0
2008-2009,34049120X010000,50,0,0
2008-2009,340491210170001,"4,138",4,2
2008-2009,340491240160001,"1,754",8,0
2008-2009,340491250130001,"4,507",9,0
2008-2009,340491260170001,"2,691",8,3
2008-2009,340491260170002,101,0,0
2008-2009,340491270160001,"1,268",5,2
2008-2009,340491270160002,"1,441",0,0
2008-2009,340491280160002,"2,051",2,5
2008-2009,340491280160004,"1,387",3,0
2008-2009,340491870261003,545,0,0
2008-2009,340491870262001,249,0,0
2008-2009,340491870262003,342,0,0
2008-2009,340491870262007,249,1,0
2008-2009,340491870262008,380,1,0
2008-2009,340491870262009,401,0,0
2008-2009,340491870262010,258,0,0
2008-2009,340492200260004,"3,022",18,1
2008-2009,340492200261003,979,8,0
2008-2009,340492200261004,"1,177",11,1
2008-2009,340492200262001,484,11,2
2008-2009,340492200262002,337,9,0
2008-2009,340492200262003,539,3,1
2008-2009,340492200262004,537,1,1
2008-2009,340492200262005,457,9,0
2008-2009,340492200262006,475,4,2
2008-2009,340492200262007,555,10,0
2008-2009,340492200262009,527,4,0
2008-2009,340492200263001,149,1,0
2008-2009,34049900025201C,362,5,0
2008-2009,Lake County Total,"150,948",543,144
2008-2009,350500010260001,104,0,0
2008-2009,350500010262001,199,11,0
2008-2009,35050001X100000,190,0,0
2008-2009,350500020260001,273,0,0
2008-2009,350500020262002,170,2,1
2008-2009,350500020262003,226,0,2
2008-2009,350500020262004,186,0,0
2008-2009,35050005X100000,187,0,0
2008-2009,350500090260001,110,0,0
2008-2009,350500090262001,327,0,0
2008-2009,35050012X100000,200,2,0
2008-2009,35050016X100000,165,0,0
2008-2009,35050022Y100000,202,0,0
2008-2009,35050024X100000,225,1,0
2008-2009,35050025X100000,178,2,3
2008-2009,35050028X100000,154,0,0
2008-2009,350500400170001,"1,035",0,2
2008-2009,350500440021005,562,2,1
2008-2009,350500440022001,384,1,1
2008-2009,350500440022003,400,2,0
2008-2009,350500440022006,297,0,0
2008-2009,350500440022007,308,0,0
2008-2009,35050057X110000,5,0,0
2008-2009,35050058X160000,59,0,1
2008-2009,350500650042001,101,0,0
2008-2009,350500790042001,216,3,0
2008-2009,350500820042001,75,0,1
2008-2009,350500950042001,337,3,0
2008-2009,350501200170001,"1,215",11,1
2008-2009,350501220021006,254,0,0
2008-2009,350501220022005,598,2,0
2008-2009,350501220022006,118,0,0
2008-2009,350501240021001,329,0,0
2008-2009,350501240022003,320,3,0
2008-2009,350501240022004,293,1,0
2008-2009,350501250022001,151,2,0
2008-2009,350501250022002,431,3,0
2008-2009,350501400170001,"1,553",3,0
2008-2009,350501410021009,453,1,0
2008-2009,350501410022004,351,1,0
2008-2009,350501410022005,393,4,0
2008-2009,350501410022006,486,2,0
2008-2009,350501410022009,401,1,0
2008-2009,350501500022001,617,1,0
2008-2009,350501600170001,492,2,0
2008-2009,350501700041001,257,2,0
2008-2009,350501700042001,312,11,0
2008-2009,350501850042001,235,2,0
2008-2009,350502100042001,253,2,0
2008-2009,350502300042001,85,0,0
2008-2009,350502800170001,615,1,0
2008-2009,350502890042001,797,2,2
2008-2009,350502890042002,261,1,0
2008-2009,350502890042003,265,3,1
2008-2009,350504250262001,93,0,0
2008-2009,Lasalle County Total,"18,503",90,16
2008-2009,120510100260001,329,0,0
2008-2009,120510100262001,88,0,0
2008-2009,120510100262005,422,0,0
2008-2009,120510100262008,255,0,0
2008-2009,120510200260008,392,0,1
2008-2009,120510200261007,286,0,0
2008-2009,120510200262007,627,1,1
2008-2009,Lawrence County Total,"2,399",1,2
2008-2009,47052001X100000,123,0,0
2008-2009,47052003X100000,196,5,0
2008-2009,47052006Z260000,120,1,0
2008-2009,470520080022001,21,0,0
2008-2009,470521700220001,878,3,1
2008-2009,470521700221001,815,2,0
2008-2009,470521700222003,313,2,0
2008-2009,470521700222004,443,3,0
2008-2009,470521700222008,387,2,0
2008-2009,470522200022001,86,1,0
2008-2009,470522710260004,196,2,0
2008-2009,470522710262005,122,0,1
2008-2009,470522720260001,343,0,0
2008-2009,470522720261002,277,0,0
2008-2009,470522720262003,338,0,0
2008-2009,470522750260001,204,2,0
2008-2009,470522750261001,201,0,0
2008-2009,470522750262003,216,0,1
2008-2009,Lee County Total,"5,279",23,3
2008-2009,17053003X100000,79,0,0
2008-2009,170530050260001,137,0,0
2008-2009,170530050262001,338,1,1
2008-2009,17053005X260000,87,0,3
2008-2009,17053006J260001,173,0,0
2008-2009,17053006J262005,147,0,0
2008-2009,17053006J262006,231,0,0
2008-2009,170530080260001,665,0,4
2008-2009,170530080261001,318,0,0
2008-2009,170530080262001,184,2,0
2008-2009,170530080262002,197,0,0
2008-2009,170530080262005,432,0,2
2008-2009,170530080262006,119,0,0
2008-2009,170530080262007,299,0,0
2008-2009,17053028Y140000,17,0,0
2008-2009,170530740270001,151,0,0
2008-2009,170530740272001,243,0,0
2008-2009,170530900170001,880,0,2
2008-2009,170532300170001,336,0,1
2008-2009,170532320022001,651,3,5
2008-2009,170534250042001,47,0,0
2008-2009,170534260042001,109,0,2
2008-2009,170534290041001,392,0,0
2008-2009,170534290042002,331,0,0
2008-2009,170534290042004,253,0,0
2008-2009,170534290042005,287,0,0
2008-2009,170534350042001,189,0,0
2008-2009,170534380042001,143,0,0
2008-2009,Livingston County Total,"7,435",6,20
2008-2009,38054001X100000,116,0,0
2008-2009,38054002X060000,98,1,1
2008-2009,38054010X060000,155,5,0
2008-2009,380540210260001,167,0,0
2008-2009,380540210262004,71,0,0
2008-2009,380540230260001,179,3,0
2008-2009,380540230262002,387,2,1
2008-2009,380540270021001,383,1,0
2008-2009,380540270022003,110,0,0
2008-2009,380540270022004,207,0,0
2008-2009,380540270022005,104,0,1
2008-2009,380540270022006,173,0,0
2008-2009,380540270022007,270,1,0
2008-2009,380540610042001,311,0,0
2008-2009,380540880022005,91,0,0
2008-2009,380540920042001,162,2,0
2008-2009,380544040160001,892,1,1
2008-2009,Logan County Total,"3,876",16,4
2008-2009,390550010260001,299,0,0
2008-2009,390550010261001,238,0,0
2008-2009,390550010262002,503,0,0
2008-2009,39055001X100000,247,0,0
2008-2009,390550020260001,378,0,0
2008-2009,390550020261001,221,2,1
2008-2009,390550020262002,203,1,1
2008-2009,390550020262003,361,1,1
2008-2009,39055002X100000,307,7,0
2008-2009,390550030260001,842,0,1
2008-2009,390550030261001,373,1,0
2008-2009,390550030262004,462,1,1
2008-2009,390550030262005,369,0,0
2008-2009,390550030262006,566,0,1
2008-2009,39055004X100000,144,0,0
2008-2009,39055006Y100000,302,0,0
2008-2009,39055007X260000,42,0,0
2008-2009,39055008Z060000,505,0,2
2008-2009,390550090260001,223,0,0
2008-2009,390550090261001,173,1,0
2008-2009,390550090262001,225,0,0
2008-2009,390550090262002,204,0,0
2008-2009,390550110260001,356,0,0
2008-2009,390550110262001,751,0,0
2008-2009,390550150260001,328,0,0
2008-2009,390550150261001,247,0,0
2008-2009,390550150262001,259,0,0
2008-2009,390550150262002,218,2,0
2008-2009,39055016Z260000,254,9,0
2008-2009,39055020Z260000,57,0,0
2008-2009,39055023Z270000,61,0,0
2008-2009,390550610250036,"1,226",0,2
2008-2009,390550610250038,"1,199",0,2
2008-2009,390550610251030,548,1,0
2008-2009,390550610251034,471,0,1
2008-2009,390550610252002,227,0,0
2008-2009,390550610252004,258,0,0
2008-2009,390550610252005,285,0,0
2008-2009,390550610252007,269,0,0
2008-2009,390550610252009,295,0,0
2008-2009,390550610252010,317,0,0
2008-2009,390550610252011,370,0,0
2008-2009,390550610252014,280,0,3
2008-2009,390550610252016,348,0,0
2008-2009,390550610252017,301,0,0
2008-2009,390550610252019,312,1,0
2008-2009,39055061025201C,223,0,0
2008-2009,390550610252023,355,0,0
2008-2009,390550610252025,284,0,1
2008-2009,390550610252031,380,0,0
2008-2009,390550610252032,484,0,0
2008-2009,390550610252034,369,0,0
2008-2009,390550610253001,500,1,0
2008-2009,Macon County Total,"19,019",28,17
2008-2009,400560010260002,434,3,0
2008-2009,400560010261001,345,3,1
2008-2009,400560010262004,218,0,0
2008-2009,400560010262005,299,5,0
2008-2009,400560010262006,221,2,0
2008-2009,400560020260004,114,1,0
2008-2009,400560020261001,54,1,0
2008-2009,400560020262005,201,1,0
2008-2009,40056002X060000,149,0,0
2008-2009,400560040260001,278,0,0
2008-2009,400560040261001,194,0,0
2008-2009,400560040262003,477,2,0
2008-2009,400560050260001,190,1,0
2008-2009,400560050262001,410,0,0
2008-2009,400560060260001,427,0,0
2008-2009,400560060261001,276,0,0
2008-2009,400560060262001,423,0,0
2008-2009,400560060262002,115,0,0
2008-2009,400560070260003,385,0,0
2008-2009,400560070261002,281,0,0
2008-2009,400560070262003,676,0,1
2008-2009,400560080260001,226,0,0
2008-2009,400560080261001,201,0,0
2008-2009,400560080262003,281,0,0
2008-2009,400560090260001,510,1,0
2008-2009,400560090261002,285,0,0
2008-2009,400560090262003,214,1,1
2008-2009,400560090262004,168,2,0
2008-2009,400560090262005,141,0,0
2008-2009,400560090262006,452,1,0
2008-2009,Macoupin County Total,"8,645",24,3
2008-2009,410570010260001,624,0,2
2008-2009,410570010261001,469,0,1
2008-2009,410570010262004,462,0,4
2008-2009,410570010262006,478,0,0
2008-2009,410570020260001,"1,289",0,0
2008-2009,410570020261008,844,1,0
2008-2009,410570020262003,143,0,0
2008-2009,410570020262004,592,0,0
2008-2009,410570020262005,219,0,0
2008-2009,410570020262008,657,0,0
2008-2009,41057002Z200000,114,2,0
2008-2009,410570030262002,65,0,0
2008-2009,41057003X060000,186,0,0
2008-2009,41057004X160000,80,0,0
2008-2009,410570050260001,"1,027",2,0
2008-2009,410570050261002,438,1,1
2008-2009,410570050262003,589,6,1
2008-2009,410570050262004,134,1,0
2008-2009,410570050262005,81,0,0
2008-2009,410570050262006,64,1,1
2008-2009,410570050262008,745,6,1
2008-2009,41057005Y100000,82,0,0
2008-2009,41057006X100000,323,0,0
2008-2009,410570070260001,"2,437",1,0
2008-2009,410570070261001,919,1,2
2008-2009,410570070261002,780,1,0
2008-2009,410570070262003,364,5,0
2008-2009,410570070262004,388,2,0
2008-2009,410570070262005,276,0,1
2008-2009,410570070262006,368,1,0
2008-2009,410570070262008,114,1,3
2008-2009,410570070262009,165,0,1
2008-2009,410570070262010,460,1,0
2008-2009,410570070262011,364,0,2
2008-2009,410570070262012,476,0,0
2008-2009,41057007X100000,189,0,0
2008-2009,410570080260001,860,0,0
2008-2009,410570080261002,607,0,0
2008-2009,410570080262003,423,0,0
2008-2009,410570080262004,183,0,0
2008-2009,410570080262007,198,1,0
2008-2009,410570080262009,430,1,0
2008-2009,410570090260001,"2,233",1,0
2008-2009,410570090261003,937,0,0
2008-2009,410570090261004,725,0,0
2008-2009,410570090262007,436,0,1
2008-2009,410570090262012,430,1,1
2008-2009,410570090262013,503,0,1
2008-2009,410570090262015,448,1,0
2008-2009,410570090262016,382,0,0
2008-2009,410570090262020,442,0,0
2008-2009,410570090262022,454,0,1
2008-2009,410570090263001,263,0,0
2008-2009,41057009X100000,250,3,0
2008-2009,410570100260001,"2,022",3,2
2008-2009,410570100261003,928,0,0
2008-2009,410570100262001,424,1,0
2008-2009,410570100262006,168,0,0
2008-2009,410570100262010,92,0,0
2008-2009,410570100262011,368,0,0
2008-2009,410570100262013,103,0,0
2008-2009,410570100262014,598,1,0
2008-2009,410570100262020,113,0,0
2008-2009,410570100262022,474,2,0
2008-2009,410570100262023,249,1,0
2008-2009,410570100262024,900,2,0
2008-2009,410570110260001,"2,228",2,0
2008-2009,410570110261006,"1,501",2,1
2008-2009,410570110262007,289,3,0
2008-2009,410570110262010,303,0,0
2008-2009,410570110262015,325,0,1
2008-2009,410570110262024,282,1,1
2008-2009,410570110262028,513,0,2
2008-2009,410570110262029,501,4,0
2008-2009,410570110262030,578,1,1
2008-2009,410570110263004,262,1,1
2008-2009,41057011X100000,254,2,1
2008-2009,410570120260001,217,0,0
2008-2009,410570120262004,237,0,0
2008-2009,410570120262006,109,0,0
2008-2009,410570120262007,306,0,0
2008-2009,41057012X100000,211,1,0
2008-2009,410570130021001,229,0,0
2008-2009,410570130022002,485,0,0
2008-2009,410570130022004,136,0,0
2008-2009,410570140160001,665,0,0
2008-2009,410570150031001,248,0,0
2008-2009,410570150032002,381,0,0
2008-2009,410570150032004,229,0,0
2008-2009,41057015X100000,234,0,0
2008-2009,41057018X020000,107,3,0
2008-2009,41057022X060000,49,0,0
2008-2009,41057023X060000,46,0,0
2008-2009,41057024X060000,30,0,0
2008-2009,41057026X100000,258,0,0
2008-2009,41057027X060000,219,0,0
2008-2009,41057030X060000,301,0,2
2008-2009,41057035X100000,386,1,0
2008-2009,41057036X160000,76,2,0
2008-2009,41057058X140000,410,4,3
2008-2009,41057070Y060000,255,0,0
2008-2009,41057073X100000,160,0,0
2008-2009,41057077Z200000,94,0,0
2008-2009,41057078X060000,455,1,2
2008-2009,41057079Z260000,88,0,0
2008-2009,41057080X060000,62,0,0
2008-2009,41057094X030000,18,0,0
2008-2009,Madison County Total,"47,385",79,41
2008-2009,130580010032001,249,1,1
2008-2009,130580020032001,125,0,0
2008-2009,13058002X100000,82,0,0
2008-2009,13058004X060000,149,0,0
2008-2009,130580070042001,262,2,1
2008-2009,130580100042003,238,3,0
2008-2009,13058010X100000,47,0,0
2008-2009,13058011X260000,86,0,0
2008-2009,130581000260002,93,0,0
2008-2009,130581000261001,42,0,0
2008-2009,130581000262001,162,0,0
2008-2009,130581110022004,435,0,1
2008-2009,130581110022005,546,0,0
2008-2009,130581220022001,258,1,0
2008-2009,130581330022001,227,0,0
2008-2009,130581350021001,446,0,0
2008-2009,130581350022003,142,0,0
2008-2009,130581350022005,148,0,0
2008-2009,130581350022006,241,0,0
2008-2009,130581350022007,110,0,0
2008-2009,130581350022008,212,0,0
2008-2009,130581350023001,57,0,0
2008-2009,130582000170001,"1,073",1,2
2008-2009,130584010260001,233,0,0
2008-2009,130584010261001,222,0,0
2008-2009,130584010262002,261,1,0
2008-2009,130585010260001,156,0,0
2008-2009,130585010261002,65,0,0
2008-2009,130585010262002,320,0,1
2008-2009,130586000160001,837,1,2
2008-2009,130587000160001,103,0,0
2008-2009,Marion County Total,"7,627",10,8
2008-2009,430590050260001,204,0,0
2008-2009,430590050262001,452,3,0
2008-2009,430590070260001,270,0,0
2008-2009,430590070261001,228,0,0
2008-2009,430590070262001,324,0,2
2008-2009,Marshall County Total,"1,478",3,2
2008-2009,380601260260001,326,0,0
2008-2009,380601260261001,335,0,0
2008-2009,380601260262002,486,3,0
2008-2009,380601890262001,891,0,2
2008-2009,380601910260001,359,0,0
2008-2009,380601910261003,288,0,0
2008-2009,380601910262003,531,0,0
2008-2009,Mason County Total,"3,216",3,2
2008-2009,20610010260001,664,3,0
2008-2009,20610010261001,274,0,0
2008-2009,20610010262001,169,1,1
2008-2009,20610010262002,213,1,0
2008-2009,20610010262003,601,6,2
2008-2009,20610010262006,190,0,0
2008-2009,20610010262010,240,1,0
2008-2009,20610380260001,112,0,0
2008-2009,20610380262001,189,6,0
2008-2009,Massac County Total,"2,652",18,3
2008-2009,26062001X100000,160,1,0
2008-2009,26062002X200000,57,0,0
2008-2009,260621030260001,228,0,0
2008-2009,260621030261001,181,0,0
2008-2009,260621030262001,117,0,0
2008-2009,260621030262002,142,1,0
2008-2009,260621700260001,240,0,0
2008-2009,260621700261002,165,1,0
2008-2009,260621700262003,447,4,3
2008-2009,260621850260001,565,0,0
2008-2009,260621850261001,290,0,1
2008-2009,260621850262004,581,2,1
2008-2009,260621850262008,366,2,0
2008-2009,260621850263001,100,0,0
2008-2009,Mcdonough County Total,"3,639",11,5
2008-2009,44063001X060000,187,5,0
2008-2009,440630020031001,582,3,0
2008-2009,440630020032001,570,9,1
2008-2009,440630020032002,411,4,2
2008-2009,44063002Y060000,40,0,0
2008-2009,440630030031001,247,4,0
2008-2009,440630030032001,294,4,0
2008-2009,44063003X100000,517,0,1
2008-2009,44063004X060000,156,1,2
2008-2009,44063005X100000,478,3,0
2008-2009,44063008X100000,130,0,1
2008-2009,44063009X100000,188,0,0
2008-2009,44063010X100000,491,0,0
2008-2009,44063014X100000,339,5,0
2008-2009,440630150041006,874,5,0
2008-2009,440630150041007,842,0,0
2008-2009,440630150041008,485,3,1
2008-2009,440630150042001,570,8,0
2008-2009,440630150042002,521,5,0
2008-2009,440630150042003,255,7,1
2008-2009,440630150042004,642,1,0
2008-2009,440630150042005,735,3,2
2008-2009,44063015X060000,340,2,0
2008-2009,44063016Y100000,757,1,1
2008-2009,44063017X100000,409,0,0
2008-2009,440630180042001,310,4,0
2008-2009,440630190240002,132,1,0
2008-2009,440630190241001,117,1,0
2008-2009,440630190242001,223,1,0
2008-2009,440630260041004,838,7,0
2008-2009,440630260042002,404,5,0
2008-2009,440630260042003,325,4,1
2008-2009,440630260042004,457,4,0
2008-2009,440630260042005,547,4,1
2008-2009,440630260042006,760,3,1
2008-2009,44063032X160000,250,7,2
2008-2009,44063034X060000,44,0,0
2008-2009,440630360022001,491,2,4
2008-2009,44063040X260000,46,0,0
2008-2009,44063043X160000,51,0,0
2008-2009,44063044X160000,44,3,5
2008-2009,44063045X260000,201,19,0
2008-2009,440630460031001,377,1,0
2008-2009,440630460032001,622,8,4
2008-2009,44063046X160000,55,0,0
2008-2009,440630470041004,933,0,2
2008-2009,440630470041005,"1,089",6,1
2008-2009,440630470041006,"1,105",4,2
2008-2009,440630470042001,512,3,2
2008-2009,440630470042002,646,8,0
2008-2009,440630470042003,532,0,2
2008-2009,440630470042005,728,9,2
2008-2009,440630470042007,450,6,0
2008-2009,440630470042008,708,3,2
2008-2009,440630470042009,634,4,1
2008-2009,440630470042010,738,2,0
2008-2009,440630470042011,814,1,0
2008-2009,44063049X160000,30,0,0
2008-2009,440630500260001,710,3,0
2008-2009,440630500261002,719,3,0
2008-2009,440630500262003,567,1,0
2008-2009,440630500262004,174,1,0
2008-2009,440630500262005,294,0,1
2008-2009,440631540160001,875,1,0
2008-2009,440631550160001,"1,461",5,2
2008-2009,440631550160002,"1,891",8,1
2008-2009,440631550160003,"1,990",4,0
2008-2009,440631550160004,"1,674",5,2
2008-2009,440631560160001,"1,544",5,0
2008-2009,440631560160002,921,3,1
2008-2009,440631570160001,796,12,0
2008-2009,440631580220002,"1,943",5,1
2008-2009,440631580221002,764,2,0
2008-2009,440631580221003,"1,142",5,1
2008-2009,440631580222003,"1,095",8,0
2008-2009,440631580222004,925,13,0
2008-2009,440631580222005,"1,346",8,2
2008-2009,440631580222006,705,6,1
2008-2009,440631580222007,673,1,1
2008-2009,440631650031001,565,2,0
2008-2009,440631650032002,623,4,0
2008-2009,440632000260008,"1,424",0,0
2008-2009,440632000260009,464,4,0
2008-2009,440632000261006,657,4,0
2008-2009,440632000261007,747,6,1
2008-2009,440632000262003,320,4,0
2008-2009,440632000262004,350,2,1
2008-2009,440632000262006,411,1,0
2008-2009,440632000262007,543,2,0
2008-2009,440632000262008,451,2,3
2008-2009,440632000262009,733,5,0
2008-2009,440632000262010,360,3,0
2008-2009,Mchenry County Total,"56,130",331,62
2008-2009,17064001X100000,431,0,0
2008-2009,170640020260003,228,2,0
2008-2009,170640020261002,127,0,1
2008-2009,170640020262001,480,0,0
2008-2009,17064002X100000,608,0,1
2008-2009,170640030260002,331,0,0
2008-2009,170640030261001,424,0,0
2008-2009,170640030262001,342,5,1
2008-2009,17064003Y100000,413,0,1
2008-2009,170640040260001,415,0,0
2008-2009,170640040262002,535,5,2
2008-2009,17064004X060000,392,2,0
2008-2009,170640050260001,"1,856",3,1
2008-2009,170640050260002,"1,736",4,3
2008-2009,17064005026001C,20,0,0
2008-2009,170640050261002,907,4,0
2008-2009,170640050261003,902,1,0
2008-2009,170640050261004,"1,067",5,10
2008-2009,170640050262002,279,2,1
2008-2009,170640050262003,375,0,1
2008-2009,170640050262004,152,0,0
2008-2009,170640050262005,421,2,1
2008-2009,170640050262007,259,0,0
2008-2009,170640050262008,670,2,0
2008-2009,170640050262009,272,2,0
2008-2009,170640050262010,450,3,0
2008-2009,170640050262012,739,2,0
2008-2009,170640050262013,352,3,2
2008-2009,170640050262014,151,0,0
2008-2009,170640050262015,511,5,1
2008-2009,170640050262016,573,2,1
2008-2009,170640050262017,388,3,0
2008-2009,170640050262018,684,7,1
2008-2009,17064006X100000,169,2,0
2008-2009,170640070260002,190,0,0
2008-2009,170640070261001,81,0,0
2008-2009,170640070262001,290,1,1
2008-2009,17064008Y010000,32,1,0
2008-2009,17064009X140000,30,2,0
2008-2009,17064011Z020000,307,2,2
2008-2009,17064012X010000,61,2,0
2008-2009,170640160260009,613,3,0
2008-2009,170640160261001,448,2,0
2008-2009,170640160262002,329,0,0
2008-2009,170640160262003,295,4,0
2008-2009,170640160262006,322,2,1
2008-2009,170640190260001,188,0,0
2008-2009,170640190261001,137,0,0
2008-2009,170640190262002,279,2,0
2008-2009,17064024X010000,83,1,0
2008-2009,17064026Z140000,17,0,0
2008-2009,17064027X260000,426,6,2
2008-2009,170640870250001,"1,423",6,0
2008-2009,170640870251002,"1,231",3,0
2008-2009,170640870252003,380,0,1
2008-2009,170640870252006,369,0,0
2008-2009,170640870252009,485,4,2
2008-2009,170640870252011,488,0,0
2008-2009,170640870252012,475,1,1
2008-2009,170640870252013,395,3,0
2008-2009,170640870253001,220,0,0
2008-2009,Mclean County Total,"27,253",111,38
2008-2009,380652000260001,116,0,0
2008-2009,380652000262001,134,0,0
2008-2009,380652020260001,415,2,0
2008-2009,380652020261003,191,1,0
2008-2009,380652020262003,278,6,0
